# time joint1 joint2 joint3 joint4 joint5 joint6 joint7 drive_joint left_finger_joint left_inner_knuckle_joint right_outer_knuckle_joint right_finger_joint right_inner_knuckle_joint
29.680000 -0.37711700 -1.68154228 -0.15342256 -0.04436048 0.10926381 -0.87557548 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.685000 -0.37718343 -1.68142778 -0.15337826 -0.04448283 0.10930316 -0.87595284 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.690000 -0.37724958 -1.68131280 -0.15333394 -0.04460458 0.10934243 -0.87632977 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.695000 -0.37731545 -1.68119736 -0.15328961 -0.04472573 0.10938164 -0.87670626 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.700000 -0.37738104 -1.68108145 -0.15324527 -0.04484629 0.10942077 -0.87708232 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.705000 -0.37744636 -1.68096509 -0.15320092 -0.04496625 0.10945982 -0.87745795 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.710000 -0.37751140 -1.68084826 -0.15315656 -0.04508563 0.10949881 -0.87783314 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.715000 -0.37757616 -1.68073099 -0.15311219 -0.04520442 0.10953773 -0.87820790 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.720000 -0.37764065 -1.68061327 -0.15306782 -0.04532262 0.10957657 -0.87858222 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.725000 -0.37770486 -1.68049510 -0.15302343 -0.04544025 0.10961534 -0.87895612 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.730000 -0.37776880 -1.68037649 -0.15297904 -0.04555729 0.10965405 -0.87932958 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.735000 -0.37783247 -1.68025744 -0.15293464 -0.04567377 0.10969268 -0.87970261 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.740000 -0.37789587 -1.68013796 -0.15289023 -0.04578967 0.10973124 -0.88007522 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.745000 -0.37795900 -1.68001804 -0.15284582 -0.04590500 0.10976973 -0.88044739 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.750000 -0.37802186 -1.67989770 -0.15280140 -0.04601977 0.10980816 -0.88081914 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.755000 -0.37808445 -1.67977693 -0.15275698 -0.04613397 0.10984651 -0.88119045 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.760000 -0.37814677 -1.67965574 -0.15271255 -0.04624762 0.10988480 -0.88156134 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.765000 -0.37820883 -1.67953413 -0.15266812 -0.04636070 0.10992301 -0.88193181 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.770000 -0.37827062 -1.67941210 -0.15262369 -0.04647323 0.10996116 -0.88230184 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.775000 -0.37833215 -1.67928967 -0.15257925 -0.04658521 0.10999925 -0.88267145 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.780000 -0.37839341 -1.67916682 -0.15253481 -0.04669664 0.11003726 -0.88304064 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.785000 -0.37845442 -1.67904357 -0.15249037 -0.04680753 0.11007521 -0.88340940 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.790000 -0.37851516 -1.67891991 -0.15244592 -0.04691787 0.11011309 -0.88377774 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.795000 -0.37857564 -1.67879586 -0.15240148 -0.04702767 0.11015090 -0.88414565 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.800000 -0.37863586 -1.67867141 -0.15235703 -0.04713693 0.11018865 -0.88451314 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.805000 -0.37869582 -1.67854657 -0.15231258 -0.04724565 0.11022633 -0.88488020 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.810000 -0.37875552 -1.67842134 -0.15226814 -0.04735384 0.11026395 -0.88524685 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.815000 -0.37881497 -1.67829572 -0.15222369 -0.04746150 0.11030150 -0.88561307 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.820000 -0.37887416 -1.67816972 -0.15217925 -0.04756864 0.11033899 -0.88597888 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.825000 -0.37893309 -1.67804333 -0.15213480 -0.04767525 0.11037641 -0.88634426 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.830000 -0.37899177 -1.67791657 -0.15209036 -0.04778133 0.11041376 -0.88670922 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.835000 -0.37905020 -1.67778944 -0.15204592 -0.04788690 0.11045106 -0.88707377 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.840000 -0.37910837 -1.67766193 -0.15200148 -0.04799195 0.11048829 -0.88743789 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.845000 -0.37916629 -1.67753406 -0.15195705 -0.04809648 0.11052545 -0.88780160 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.850000 -0.37922396 -1.67740582 -0.15191262 -0.04820050 0.11056255 -0.88816489 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.855000 -0.37928139 -1.67727721 -0.15186819 -0.04830402 0.11059959 -0.88852776 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.860000 -0.37933856 -1.67714825 -0.15182377 -0.04840702 0.11063657 -0.88889022 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.865000 -0.37939548 -1.67701893 -0.15177936 -0.04850952 0.11067348 -0.88925226 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.870000 -0.37945216 -1.67688926 -0.15173494 -0.04861152 0.11071033 -0.88961389 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.875000 -0.37950859 -1.67675924 -0.15169054 -0.04871302 0.11074712 -0.88997510 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.880000 -0.37956478 -1.67662887 -0.15164614 -0.04881402 0.11078385 -0.89033589 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.885000 -0.37962072 -1.67649815 -0.15160174 -0.04891453 0.11082052 -0.89069628 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.890000 -0.37967641 -1.67636709 -0.15155736 -0.04901454 0.11085712 -0.89105625 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.895000 -0.37973187 -1.67623570 -0.15151298 -0.04911407 0.11089367 -0.89141580 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.900000 -0.37978708 -1.67610396 -0.15146861 -0.04921311 0.11093015 -0.89177495 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.905000 -0.37984205 -1.67597190 -0.15142424 -0.04931166 0.11096657 -0.89213369 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.910000 -0.37989678 -1.67583950 -0.15137989 -0.04940973 0.11100294 -0.89249201 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.915000 -0.37995127 -1.67570677 -0.15133554 -0.04950732 0.11103924 -0.89284992 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.920000 -0.38000552 -1.67557372 -0.15129120 -0.04960443 0.11107549 -0.89320743 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.925000 -0.38005953 -1.67544035 -0.15124688 -0.04970107 0.11111167 -0.89356452 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.930000 -0.38011331 -1.67530665 -0.15120256 -0.04979723 0.11114780 -0.89392121 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.935000 -0.38016685 -1.67517264 -0.15115825 -0.04989293 0.11118387 -0.89427749 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.940000 -0.38022015 -1.67503832 -0.15111395 -0.04998815 0.11121987 -0.89463336 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.945000 -0.38027322 -1.67490368 -0.15106967 -0.05008291 0.11125582 -0.89498882 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.950000 -0.38032605 -1.67476873 -0.15102539 -0.05017721 0.11129172 -0.89534388 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.955000 -0.38037866 -1.67463348 -0.15098113 -0.05027104 0.11132755 -0.89569853 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.960000 -0.38043103 -1.67449793 -0.15093688 -0.05036441 0.11136333 -0.89605277 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.965000 -0.38048317 -1.67436207 -0.15089264 -0.05045733 0.11139905 -0.89640661 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.970000 -0.38053508 -1.67422592 -0.15084841 -0.05054980 0.11143471 -0.89676005 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.975000 -0.38058675 -1.67408946 -0.15080420 -0.05064181 0.11147032 -0.89711308 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.980000 -0.38063820 -1.67395272 -0.15076000 -0.05073337 0.11150587 -0.89746571 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.985000 -0.38068943 -1.67381568 -0.15071582 -0.05082448 0.11154136 -0.89781794 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.990000 -0.38074042 -1.67367836 -0.15067165 -0.05091515 0.11157680 -0.89816977 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
29.995000 -0.38079119 -1.67354075 -0.15062749 -0.05100537 0.11161218 -0.89852119 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.000000 -0.38084173 -1.67340286 -0.15058335 -0.05109515 0.11164751 -0.89887221 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.005000 -0.38039195 -1.67164136 -0.15022123 -0.04938133 0.11135854 -0.89804622 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.010000 -0.37994490 -1.66988922 -0.14986235 -0.04767567 0.11107236 -0.89722619 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.015000 -0.37950056 -1.66814642 -0.14950667 -0.04597816 0.11078896 -0.89641206 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.020000 -0.37905889 -1.66641290 -0.14915416 -0.04428877 0.11050829 -0.89560378 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.025000 -0.37861988 -1.66468863 -0.14880480 -0.04260745 0.11023032 -0.89480128 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.030000 -0.37818351 -1.66297357 -0.14845856 -0.04093419 0.10995502 -0.89400451 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.035000 -0.37774974 -1.66126768 -0.14811541 -0.03926895 0.10968237 -0.89321342 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.040000 -0.37731856 -1.65957092 -0.14777533 -0.03761170 0.10941232 -0.89242795 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.045000 -0.37688994 -1.65788325 -0.14743828 -0.03596241 0.10914485 -0.89164804 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.050000 -0.37646387 -1.65620462 -0.14710424 -0.03432106 0.10887992 -0.89087364 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.055000 -0.37604031 -1.65453501 -0.14677319 -0.03268760 0.10861752 -0.89010470 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.060000 -0.37561925 -1.65287436 -0.14644509 -0.03106201 0.10835760 -0.88934117 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.065000 -0.37520066 -1.65122265 -0.14611993 -0.02944425 0.10810015 -0.88858299 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.070000 -0.37478452 -1.64957982 -0.14579767 -0.02783431 0.10784513 -0.88783011 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.075000 -0.37437082 -1.64794584 -0.14547829 -0.02623214 0.10759251 -0.88708248 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.080000 -0.37395952 -1.64632067 -0.14516177 -0.02463771 0.10734227 -0.88634005 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.085000 -0.37355061 -1.64470427 -0.14484807 -0.02305100 0.10709437 -0.88560277 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.090000 -0.37314407 -1.64309660 -0.14453719 -0.02147198 0.10684880 -0.88487060 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.095000 -0.37273988 -1.64149761 -0.14422908 -0.01990061 0.10660553 -0.88414347 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.100000 -0.37233802 -1.63990728 -0.14392372 -0.01833686 0.10636452 -0.88342134 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.105000 -0.37193846 -1.63832555 -0.14362110 -0.01678070 0.10612576 -0.88270418 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.110000 -0.37154119 -1.63675239 -0.14332118 -0.01523210 0.10588922 -0.88199192 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.115000 -0.37114618 -1.63518777 -0.14302395 -0.01369103 0.10565487 -0.88128452 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.120000 -0.37075342 -1.63363163 -0.14272938 -0.01215746 0.10542269 -0.88058193 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.125000 -0.37036289 -1.63208394 -0.14243744 -0.01063135 0.10519265 -0.87988412 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.130000 -0.36997456 -1.63054466 -0.14214812 -0.00911269 0.10496473 -0.87919103 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.135000 -0.36958843 -1.62901375 -0.14186138 -0.00760143 0.10473891 -0.87850262 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.140000 -0.36920447 -1.62749117 -0.14157722 -0.00609754 0.10451516 -0.87781885 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.145000 -0.36882266 -1.62597688 -0.14129560 -0.00460100 0.10429346 -0.87713967 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.150000 -0.36844298 -1.62447084 -0.14101650 -0.00311178 0.10407378 -0.87646503 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.155000 -0.36806542 -1.62297301 -0.14073990 -0.00162983 0.10385611 -0.87579491 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.160000 -0.36768996 -1.62148336 -0.14046578 -0.00015514 0.10364042 -0.87512924 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.165000 -0.36731657 -1.62000184 -0.14019411 0.00131233 0.10342668 -0.87446800 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.170000 -0.36694525 -1.61852842 -0.13992488 0.00277261 0.10321488 -0.87381114 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.175000 -0.36657597 -1.61706305 -0.13965807 0.00422573 0.10300500 -0.87315862 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.180000 -0.36620872 -1.61560569 -0.13939364 0.00567172 0.10279702 -0.87251040 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.185000 -0.36584348 -1.61415632 -0.13913159 0.00711061 0.10259090 -0.87186643 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.190000 -0.36548024 -1.61271488 -0.13887189 0.00854243 0.10238664 -0.87122669 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.195000 -0.36511897 -1.61128134 -0.13861452 0.00996721 0.10218421 -0.87059112 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.200000 -0.36475966 -1.60985566 -0.13835946 0.01138499 0.10198360 -0.86995970 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.205000 -0.36440229 -1.60843781 -0.13810668 0.01279578 0.10178477 -0.86933238 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.210000 -0.36404685 -1.60702774 -0.13785618 0.01419963 0.10158772 -0.86870913 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.215000 -0.36369333 -1.60562541 -0.13760792 0.01559657 0.10139242 -0.86808990 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.220000 -0.36334170 -1.60423079 -0.13736190 0.01698661 0.10119886 -0.86747467 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.225000 -0.36299195 -1.60284384 -0.13711809 0.01836981 0.10100701 -0.86686339 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.230000 -0.36264406 -1.60146452 -0.13687646 0.01974617 0.10081686 -0.86625603 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.235000 -0.36229802 -1.60009280 -0.13663701 0.02111574 0.10062838 -0.86565255 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.240000 -0.36195382 -1.59872863 -0.13639971 0.02247854 0.10044157 -0.86505291 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.245000 -0.36161144 -1.59737198 -0.13616455 0.02383460 0.10025640 -0.86445709 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.250000 -0.36127086 -1.59602280 -0.13593150 0.02518396 0.10007285 -0.86386505 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.255000 -0.36093206 -1.59468107 -0.13570054 0.02652664 0.09989091 -0.86327675 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.260000 -0.36059505 -1.59334675 -0.13547167 0.02786268 0.09971056 -0.86269215 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.265000 -0.36025979 -1.59201979 -0.13524486 0.02919209 0.09953178 -0.86211123 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.270000 -0.35992628 -1.59070016 -0.13502009 0.03051492 0.09935456 -0.86153396 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.275000 -0.35959450 -1.58938783 -0.13479734 0.03183119 0.09917888 -0.86096029 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.280000 -0.35926444 -1.58808275 -0.13457660 0.03314093 0.09900472 -0.86039020 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.285000 -0.35893609 -1.58678489 -0.13435785 0.03444417 0.09883207 -0.85982365 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.290000 -0.35860942 -1.58549422 -0.13414107 0.03574094 0.09866091 -0.85926062 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.295000 -0.35828443 -1.58421069 -0.13392625 0.03703127 0.09849122 -0.85870107 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.300000 -0.35796111 -1.58293428 -0.13371337 0.03831519 0.09832299 -0.85814497 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.305000 -0.35763943 -1.58166493 -0.13350241 0.03959272 0.09815621 -0.85759228 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.310000 -0.35731939 -1.58040263 -0.13329335 0.04086390 0.09799086 -0.85704299 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.315000 -0.35700098 -1.57914732 -0.13308618 0.04212876 0.09782692 -0.85649705 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.320000 -0.35668418 -1.57789899 -0.13288089 0.04338732 0.09766438 -0.85595445 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.325000 -0.35636897 -1.57665758 -0.13267744 0.04463961 0.09750322 -0.85541514 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.330000 -0.35605535 -1.57542307 -0.13247584 0.04588566 0.09734343 -0.85487910 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.335000 -0.35574331 -1.57419541 -0.13227606 0.04712551 0.09718500 -0.85434631 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.340000 -0.35543282 -1.57297458 -0.13207810 0.04835917 0.09702791 -0.85381673 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.345000 -0.35512389 -1.57176054 -0.13188192 0.04958668 0.09687215 -0.85329033 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.350000 -0.35481649 -1.57055325 -0.13168752 0.05080806 0.09671770 -0.85276709 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.355000 -0.35451062 -1.56935268 -0.13149488 0.05202334 0.09656455 -0.85224698 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.360000 -0.35420626 -1.56815880 -0.13130399 0.05323256 0.09641269 -0.85172997 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.365000 -0.35390340 -1.56697156 -0.13111482 0.05443574 0.09626211 -0.85121603 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.370000 -0.35360203 -1.56579094 -0.13092738 0.05563290 0.09611278 -0.85070514 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.375000 -0.35330214 -1.56461689 -0.13074163 0.05682408 0.09596470 -0.85019728 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.380000 -0.35300372 -1.56344940 -0.13055758 0.05800930 0.09581786 -0.84969241 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.385000 -0.35270675 -1.56228841 -0.13037519 0.05918859 0.09567223 -0.84919051 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.390000 -0.35241123 -1.56113390 -0.13019447 0.06036199 0.09552782 -0.84869155 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.395000 -0.35211714 -1.55998584 -0.13001538 0.06152950 0.09538461 -0.84819551 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.400000 -0.35182447 -1.55884419 -0.12983793 0.06269117 0.09524258 -0.84770237 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.405000 -0.35153322 -1.55770891 -0.12966209 0.06384703 0.09510172 -0.84721209 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.410000 -0.35124337 -1.55657998 -0.12948786 0.06499708 0.09496203 -0.84672465 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.415000 -0.35095491 -1.55545735 -0.12931521 0.06614138 0.09482348 -0.84624004 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.420000 -0.35066783 -1.55434101 -0.12914414 0.06727994 0.09468607 -0.84575822 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.425000 -0.35038212 -1.55323090 -0.12897463 0.06841278 0.09454979 -0.84527917 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.430000 -0.35009777 -1.55212701 -0.12880666 0.06953994 0.09441463 -0.84480287 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.435000 -0.34981477 -1.55102930 -0.12864023 0.07066145 0.09428057 -0.84432930 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.440000 -0.34953311 -1.54993773 -0.12847532 0.07177732 0.09414760 -0.84385842 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.445000 -0.34925277 -1.54885228 -0.12831192 0.07288759 0.09401571 -0.84339023 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.450000 -0.34897376 -1.54777291 -0.12815002 0.07399229 0.09388490 -0.84292469 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.455000 -0.34869606 -1.54669958 -0.12798959 0.07509143 0.09375514 -0.84246179 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.460000 -0.34841966 -1.54563227 -0.12783064 0.07618505 0.09362644 -0.84200149 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
30.465000 -0.34814456 -1.54457095 -0.12767315 0.07727317 0.09349877 -0.84154379 0.00000000 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909 0.03090909
