# time panda_joint1 panda_joint2 panda_joint3 panda_joint4 panda_joint5 panda_joint6 panda_joint7 panda_finger_joint1 panda_finger_joint2
18.165000 0.06925210 -0.41469987 0.08022239 -2.28461879 -0.00342026 2.95585190 0.74100000 0.04000000 0.04000000
18.170000 0.06849852 -0.41380887 0.07942396 -2.28393766 -0.00336337 2.95612762 0.74100000 0.04000000 0.04000000
18.175000 0.06774585 -0.41291392 0.07862626 -2.28325265 -0.00330648 2.95640457 0.74100000 0.04000000 0.04000000
18.180000 0.06699408 -0.41201504 0.07782928 -2.28256375 -0.00324959 2.95668272 0.74100000 0.04000000 0.04000000
18.185000 0.06624322 -0.41111223 0.07703305 -2.28187096 -0.00319271 2.95696210 0.74100000 0.04000000 0.04000000
18.190000 0.06549326 -0.41020549 0.07623755 -2.28117428 -0.00313583 2.95724268 0.74100000 0.04000000 0.04000000
18.195000 0.06474423 -0.40929482 0.07544279 -2.28047371 -0.00307896 2.95752448 0.74100000 0.04000000 0.04000000
18.200000 0.06399611 -0.40838024 0.07464877 -2.27976925 -0.00302209 2.95780748 0.74100000 0.04000000 0.04000000
18.205000 0.06324892 -0.40746174 0.07385549 -2.27906090 -0.00296522 2.95809169 0.74100000 0.04000000 0.04000000
18.210000 0.06250265 -0.40653934 0.07306296 -2.27834865 -0.00290836 2.95837710 0.74100000 0.04000000 0.04000000
18.215000 0.06175731 -0.40561302 0.07227118 -2.27763251 -0.00285151 2.95866372 0.74100000 0.04000000 0.04000000
18.220000 0.06101290 -0.40468281 0.07148015 -2.27691246 -0.00279465 2.95895153 0.74100000 0.04000000 0.04000000
18.225000 0.06026943 -0.40374870 0.07068987 -2.27618852 -0.00273781 2.95924053 0.74100000 0.04000000 0.04000000
18.230000 0.05952690 -0.40281070 0.06990034 -2.27546068 -0.00268096 2.95953073 0.74100000 0.04000000 0.04000000
18.235000 0.05878531 -0.40186880 0.06911157 -2.27472893 -0.00262413 2.95982212 0.74100000 0.04000000 0.04000000
18.240000 0.05804467 -0.40092303 0.06832356 -2.27399328 -0.00256729 2.96011469 0.74100000 0.04000000 0.04000000
18.245000 0.05730497 -0.39997337 0.06753632 -2.27325372 -0.00251046 2.96040846 0.74100000 0.04000000 0.04000000
18.250000 0.05656623 -0.39901984 0.06674983 -2.27251025 -0.00245364 2.96070340 0.74100000 0.04000000 0.04000000
18.255000 0.05582845 -0.39806243 0.06596412 -2.27176288 -0.00239682 2.96099953 0.74100000 0.04000000 0.04000000
18.260000 0.05509162 -0.39710116 0.06517917 -2.27101159 -0.00234001 2.96129684 0.74100000 0.04000000 0.04000000
18.265000 0.05435575 -0.39613602 0.06439499 -2.27025639 -0.00228320 2.96159532 0.74100000 0.04000000 0.04000000
18.270000 0.05362085 -0.39516703 0.06361159 -2.26949728 -0.00222640 2.96189497 0.74100000 0.04000000 0.04000000
18.275000 0.05288692 -0.39419418 0.06282896 -2.26873425 -0.00216961 2.96219580 0.74100000 0.04000000 0.04000000
18.280000 0.05215396 -0.39321748 0.06204711 -2.26796730 -0.00211282 2.96249780 0.74100000 0.04000000 0.04000000
18.285000 0.05142197 -0.39223693 0.06126603 -2.26719643 -0.00205603 2.96280096 0.74100000 0.04000000 0.04000000
18.290000 0.05069095 -0.39125254 0.06048574 -2.26642163 -0.00199925 2.96310528 0.74100000 0.04000000 0.04000000
18.295000 0.04996092 -0.39026430 0.05970624 -2.26564292 -0.00194248 2.96341077 0.74100000 0.04000000 0.04000000
18.300000 0.04923187 -0.38927224 0.05892752 -2.26486027 -0.00188571 2.96371742 0.74100000 0.04000000 0.04000000
18.305000 0.04850381 -0.38827634 0.05814959 -2.26407370 -0.00182895 2.96402522 0.74100000 0.04000000 0.04000000
18.310000 0.04777673 -0.38727661 0.05737245 -2.26328319 -0.00177220 2.96433418 0.74100000 0.04000000 0.04000000
18.315000 0.04705064 -0.38627306 0.05659611 -2.26248876 -0.00171545 2.96464429 0.74100000 0.04000000 0.04000000
18.320000 0.04632555 -0.38526569 0.05582056 -2.26169038 -0.00165871 2.96495554 0.74100000 0.04000000 0.04000000
18.325000 0.04560145 -0.38425451 0.05504580 -2.26088807 -0.00160197 2.96526795 0.74100000 0.04000000 0.04000000
18.330000 0.04487835 -0.38323951 0.05427185 -2.26008183 -0.00154525 2.96558150 0.74100000 0.04000000 0.04000000
18.335000 0.04415625 -0.38222070 0.05349870 -2.25927163 -0.00148853 2.96589619 0.74100000 0.04000000 0.04000000
18.340000 0.04343516 -0.38119809 0.05272636 -2.25845750 -0.00143181 2.96621202 0.74100000 0.04000000 0.04000000
18.345000 0.04271507 -0.38017168 0.05195482 -2.25763942 -0.00137510 2.96652899 0.74100000 0.04000000 0.04000000
18.350000 0.04199599 -0.37914147 0.05118409 -2.25681738 -0.00131841 2.96684709 0.74100000 0.04000000 0.04000000
18.355000 0.04127792 -0.37810747 0.05041418 -2.25599140 -0.00126171 2.96716632 0.74100000 0.04000000 0.04000000
18.360000 0.04056087 -0.37706967 0.04964508 -2.25516147 -0.00120503 2.96748669 0.74100000 0.04000000 0.04000000
18.365000 0.03984483 -0.37602809 0.04887679 -2.25432757 -0.00114835 2.96780818 0.74100000 0.04000000 0.04000000
18.370000 0.03912981 -0.37498272 0.04810932 -2.25348972 -0.00109168 2.96813080 0.74100000 0.04000000 0.04000000
18.375000 0.03841581 -0.37393358 0.04734268 -2.25264791 -0.00103502 2.96845453 0.74100000 0.04000000 0.04000000
18.380000 0.03770283 -0.37288065 0.04657686 -2.25180213 -0.00097837 2.96877939 0.74100000 0.04000000 0.04000000
18.385000 0.03699088 -0.37182396 0.04581186 -2.25095238 -0.00092172 2.96910537 0.74100000 0.04000000 0.04000000
18.390000 0.03627995 -0.37076349 0.04504769 -2.25009867 -0.00086509 2.96943246 0.74100000 0.04000000 0.04000000
18.395000 0.03557006 -0.36969926 0.04428435 -2.24924098 -0.00080846 2.96976066 0.74100000 0.04000000 0.04000000
18.400000 0.03486119 -0.36863126 0.04352184 -2.24837931 -0.00075184 2.97008998 0.74100000 0.04000000 0.04000000
18.405000 0.03415336 -0.36755951 0.04276017 -2.24751367 -0.00069523 2.97042040 0.74100000 0.04000000 0.04000000
18.410000 0.03344657 -0.36648399 0.04199934 -2.24664405 -0.00063863 2.97075193 0.74100000 0.04000000 0.04000000
18.415000 0.03274081 -0.36540472 0.04123934 -2.24577044 -0.00058204 2.97108455 0.74100000 0.04000000 0.04000000
18.420000 0.03203610 -0.36432170 0.04048019 -2.24489284 -0.00052545 2.97141828 0.74100000 0.04000000 0.04000000
18.425000 0.03133242 -0.36323494 0.03972188 -2.24401125 -0.00046888 2.97175311 0.74100000 0.04000000 0.04000000
18.430000 0.03062979 -0.36214443 0.03896442 -2.24312567 -0.00041232 2.97208904 0.74100000 0.04000000 0.04000000
18.435000 0.02992821 -0.36105017 0.03820781 -2.24223610 -0.00035576 2.97242605 0.74100000 0.04000000 0.04000000
18.440000 0.02922767 -0.35995218 0.03745204 -2.24134252 -0.00029922 2.97276416 0.74100000 0.04000000 0.04000000
18.445000 0.02852818 -0.35885045 0.03669714 -2.24044494 -0.00024268 2.97310336 0.74100000 0.04000000 0.04000000
18.450000 0.02782974 -0.35774498 0.03594308 -2.23954335 -0.00018616 2.97344364 0.74100000 0.04000000 0.04000000
18.455000 0.02713236 -0.35663579 0.03518989 -2.23863775 -0.00012964 2.97378501 0.74100000 0.04000000 0.04000000
18.460000 0.02643603 -0.35552286 0.03443756 -2.23772813 -0.00007314 2.97412745 0.74100000 0.04000000 0.04000000
18.465000 0.02574075 -0.35440621 0.03368609 -2.23681450 -0.00001665 2.97447098 0.74100000 0.04000000 0.04000000
18.470000 0.02504654 -0.35328584 0.03293549 -2.23589685 0.00003983 2.97481558 0.74100000 0.04000000 0.04000000
18.475000 0.02435338 -0.35216175 0.03218575 -2.23497517 0.00009630 2.97516126 0.74100000 0.04000000 0.04000000
18.480000 0.02366128 -0.35103393 0.03143689 -2.23404947 0.00015276 2.97550801 0.74100000 0.04000000 0.04000000
18.485000 0.02297025 -0.34990241 0.03068890 -2.23311973 0.00020921 2.97585583 0.74100000 0.04000000 0.04000000
18.490000 0.02228028 -0.34876717 0.02994178 -2.23218595 0.00026565 2.97620471 0.74100000 0.04000000 0.04000000
18.495000 0.02159138 -0.34762821 0.02919554 -2.23124814 0.00032207 2.97655466 0.74100000 0.04000000 0.04000000
18.500000 0.02090355 -0.34648555 0.02845018 -2.23030628 0.00037848 2.97690568 0.74100000 0.04000000 0.04000000
18.505000 0.02021678 -0.34533918 0.02770571 -2.22936037 0.00043488 2.97725775 0.74100000 0.04000000 0.04000000
18.510000 0.01953108 -0.34418911 0.02696212 -2.22841041 0.00049127 2.97761088 0.74100000 0.04000000 0.04000000
18.515000 0.01884646 -0.34303533 0.02621942 -2.22745639 0.00054765 2.97796506 0.74100000 0.04000000 0.04000000
18.520000 0.01816291 -0.34187785 0.02547761 -2.22649831 0.00060401 2.97832030 0.74100000 0.04000000 0.04000000
18.525000 0.01748043 -0.34071668 0.02473669 -2.22553617 0.00066036 2.97867659 0.74100000 0.04000000 0.04000000
18.530000 0.01679903 -0.33955180 0.02399667 -2.22456995 0.00071669 2.97903393 0.74100000 0.04000000 0.04000000
18.535000 0.01612181 -0.33838861 0.02326089 -2.22360414 0.00077274 2.97939076 0.74100000 0.04000000 0.04000000
18.540000 0.01544955 -0.33722856 0.02253021 -2.22263995 0.00082844 2.97974667 0.74100000 0.04000000 0.04000000
18.545000 0.01478223 -0.33607168 0.02180460 -2.22167742 0.00088377 2.98010163 0.74100000 0.04000000 0.04000000
18.550000 0.01411980 -0.33491799 0.02108401 -2.22071659 0.00093876 2.98045564 0.74100000 0.04000000 0.04000000
18.555000 0.01346223 -0.33376752 0.02036840 -2.21975747 0.00099339 2.98080870 0.74100000 0.04000000 0.04000000
18.560000 0.01280947 -0.33262029 0.01965775 -2.21880011 0.00104768 2.98116079 0.74100000 0.04000000 0.04000000
18.565000 0.01216148 -0.33147633 0.01895201 -2.21784454 0.00110161 2.98151190 0.74100000 0.04000000 0.04000000
18.570000 0.01151824 -0.33033565 0.01825115 -2.21689078 0.00115521 2.98186203 0.74100000 0.04000000 0.04000000
18.575000 0.01087969 -0.32919828 0.01755513 -2.21593886 0.00120846 2.98221116 0.74100000 0.04000000 0.04000000
18.580000 0.01024580 -0.32806424 0.01686391 -2.21498882 0.00126137 2.98255929 0.74100000 0.04000000 0.04000000
18.585000 0.00961654 -0.32693355 0.01617746 -2.21404067 0.00131395 2.98290642 0.74100000 0.04000000 0.04000000
18.590000 0.00899186 -0.32580622 0.01549574 -2.21309445 0.00136619 2.98325253 0.74100000 0.04000000 0.04000000
18.595000 0.00837173 -0.32468228 0.01481871 -2.21215018 0.00141809 2.98359761 0.74100000 0.04000000 0.04000000
18.600000 0.00775612 -0.32356175 0.01414635 -2.21120789 0.00146966 2.98394166 0.74100000 0.04000000 0.04000000
18.605000 0.00714498 -0.32244463 0.01347861 -2.21026760 0.00152091 2.98428468 0.74100000 0.04000000 0.04000000
18.610000 0.00653829 -0.32133096 0.01281546 -2.20932934 0.00157182 2.98462665 0.74100000 0.04000000 0.04000000
18.615000 0.00593600 -0.32022074 0.01215687 -2.20839313 0.00162241 2.98496758 0.74100000 0.04000000 0.04000000
18.620000 0.00533808 -0.31911399 0.01150280 -2.20745899 0.00167268 2.98530744 0.74100000 0.04000000 0.04000000
18.625000 0.00474449 -0.31801072 0.01085322 -2.20652696 0.00172263 2.98564625 0.74100000 0.04000000 0.04000000
18.630000 0.00415520 -0.31691095 0.01020809 -2.20559704 0.00177225 2.98598399 0.74100000 0.04000000 0.04000000
18.635000 0.00357018 -0.31581470 0.00956738 -2.20466927 0.00182156 2.98632065 0.74100000 0.04000000 0.04000000
18.640000 0.00298940 -0.31472197 0.00893107 -2.20374366 0.00187056 2.98665623 0.74100000 0.04000000 0.04000000
18.645000 0.00241280 -0.31363279 0.00829911 -2.20282024 0.00191924 2.98699074 0.74100000 0.04000000 0.04000000
18.650000 0.00184038 -0.31254715 0.00767147 -2.20189902 0.00196761 2.98732415 0.74100000 0.04000000 0.04000000
18.655000 0.00127208 -0.31146508 0.00704813 -2.20098003 0.00201567 2.98765647 0.74100000 0.04000000 0.04000000
18.660000 0.00070788 -0.31038658 0.00642904 -2.20006328 0.00206342 2.98798769 0.74100000 0.04000000 0.04000000
18.665000 0.00014774 -0.30931167 0.00581419 -2.19914880 0.00211087 2.98831781 0.74100000 0.04000000 0.04000000
18.670000 -0.00040836 -0.30824035 0.00520352 -2.19823659 0.00215801 2.98864682 0.74100000 0.04000000 0.04000000
18.675000 -0.00096046 -0.30717264 0.00459703 -2.19732669 0.00220485 2.98897472 0.74100000 0.04000000 0.04000000
18.680000 -0.00150860 -0.30610854 0.00399466 -2.19641910 0.00225139 2.98930151 0.74100000 0.04000000 0.04000000
18.685000 -0.00205280 -0.30504807 0.00339640 -2.19551385 0.00229764 2.98962718 0.74100000 0.04000000 0.04000000
18.690000 -0.00259310 -0.30399122 0.00280222 -2.19461094 0.00234358 2.98995173 0.74100000 0.04000000 0.04000000
18.695000 -0.00312952 -0.30293802 0.00221207 -2.19371041 0.00238924 2.99027515 0.74100000 0.04000000 0.04000000
18.700000 -0.00366210 -0.30188846 0.00162594 -2.19281225 0.00243460 2.99059745 0.74100000 0.04000000 0.04000000
18.705000 -0.00419087 -0.30084256 0.00104379 -2.19191649 0.00247967 2.99091861 0.74100000 0.04000000 0.04000000
18.710000 -0.00471586 -0.29980032 0.00046559 -2.19102315 0.00252445 2.99123864 0.74100000 0.04000000 0.04000000
18.715000 -0.00523709 -0.29876174 -0.00010868 -2.19013223 0.00256894 2.99155754 0.74100000 0.04000000 0.04000000
18.720000 -0.00575461 -0.29772684 -0.00067905 -2.18924375 0.00261315 2.99187529 0.74100000 0.04000000 0.04000000
18.725000 -0.00626843 -0.29669562 -0.00124556 -2.18835773 0.00265707 2.99219190 0.74100000 0.04000000 0.04000000
18.730000 -0.00677859 -0.29566807 -0.00180824 -2.18747417 0.00270072 2.99250737 0.74100000 0.04000000 0.04000000
18.735000 -0.00728512 -0.29464422 -0.00236710 -2.18659309 0.00274408 2.99282170 0.74100000 0.04000000 0.04000000
18.740000 -0.00778804 -0.29362406 -0.00292218 -2.18571451 0.00278717 2.99313487 0.74100000 0.04000000 0.04000000
18.745000 -0.00828739 -0.29260759 -0.00347351 -2.18483843 0.00282998 2.99344690 0.74100000 0.04000000 0.04000000
18.750000 -0.00878319 -0.29159483 -0.00402111 -2.18396486 0.00287251 2.99375777 0.74100000 0.04000000 0.04000000
18.755000 -0.00927547 -0.29058576 -0.00456502 -2.18309382 0.00291477 2.99406750 0.74100000 0.04000000 0.04000000
18.760000 -0.00976426 -0.28958040 -0.00510525 -2.18222533 0.00295677 2.99437606 0.74100000 0.04000000 0.04000000
18.765000 -0.01024959 -0.28857875 -0.00564184 -2.18135938 0.00299849 2.99468347 0.74100000 0.04000000 0.04000000
18.770000 -0.01073148 -0.28758081 -0.00617481 -2.18049599 0.00303994 2.99498973 0.74100000 0.04000000 0.04000000
18.775000 -0.01120996 -0.28658658 -0.00670419 -2.17963516 0.00308113 2.99529482 0.74100000 0.04000000 0.04000000
18.780000 -0.01168506 -0.28559606 -0.00723000 -2.17877692 0.00312205 2.99559876 0.74100000 0.04000000 0.04000000
18.785000 -0.01215680 -0.28460926 -0.00775228 -2.17792127 0.00316271 2.99590153 0.74100000 0.04000000 0.04000000
18.790000 -0.01262521 -0.28362618 -0.00827104 -2.17706821 0.00320311 2.99620315 0.74100000 0.04000000 0.04000000
18.795000 -0.01309032 -0.28264681 -0.00878632 -2.17621776 0.00324325 2.99650360 0.74100000 0.04000000 0.04000000
18.800000 -0.01355216 -0.28167116 -0.00929814 -2.17536992 0.00328313 2.99680289 0.74100000 0.04000000 0.04000000
18.805000 -0.01401074 -0.28069922 -0.00980652 -2.17452470 0.00332276 2.99710102 0.74100000 0.04000000 0.04000000
18.810000 -0.01446610 -0.27973100 -0.01031149 -2.17368211 0.00336213 2.99739798 0.74100000 0.04000000 0.04000000
18.815000 -0.01491825 -0.27876650 -0.01081307 -2.17284215 0.00340125 2.99769379 0.74100000 0.04000000 0.04000000
18.820000 -0.01536724 -0.27780571 -0.01131129 -2.17200485 0.00344012 2.99798842 0.74100000 0.04000000 0.04000000
18.825000 -0.01581307 -0.27684863 -0.01180617 -2.17117019 0.00347873 2.99828190 0.74100000 0.04000000 0.04000000
18.830000 -0.01625577 -0.27589527 -0.01229774 -2.17033818 0.00351710 2.99857421 0.74100000 0.04000000 0.04000000
18.835000 -0.01669538 -0.27494562 -0.01278603 -2.16950884 0.00355522 2.99886536 0.74100000 0.04000000 0.04000000
18.840000 -0.01713191 -0.27399968 -0.01327105 -2.16868217 0.00359310 2.99915534 0.74100000 0.04000000 0.04000000
18.845000 -0.01756538 -0.27305744 -0.01375282 -2.16785818 0.00363074 2.99944416 0.74100000 0.04000000 0.04000000
18.850000 -0.01799583 -0.27211891 -0.01423138 -2.16703686 0.00366813 2.99973182 0.74100000 0.04000000 0.04000000
18.855000 -0.01842327 -0.27118408 -0.01470675 -2.16621823 0.00370528 3.00001832 0.74100000 0.04000000 0.04000000
18.860000 -0.01884773 -0.27025295 -0.01517894 -2.16540228 0.00374219 3.00030366 0.74100000 0.04000000 0.04000000
18.865000 -0.01926923 -0.26932552 -0.01564799 -2.16458903 0.00377887 3.00058783 0.74100000 0.04000000 0.04000000
18.870000 -0.01968779 -0.26840179 -0.01611391 -2.16377848 0.00381530 3.00087085 0.74100000 0.04000000 0.04000000
18.875000 -0.02010345 -0.26748174 -0.01657673 -2.16297064 0.00385151 3.00115270 0.74100000 0.04000000 0.04000000
18.880000 -0.02051621 -0.26656538 -0.01703647 -2.16216550 0.00388748 3.00143340 0.74100000 0.04000000 0.04000000
18.885000 -0.02092610 -0.26565270 -0.01749315 -2.16136306 0.00392322 3.00171294 0.74100000 0.04000000 0.04000000
18.890000 -0.02133315 -0.26474370 -0.01794679 -2.16056335 0.00395873 3.00199132 0.74100000 0.04000000 0.04000000
18.895000 -0.02173737 -0.26383837 -0.01839742 -2.15976635 0.00399401 3.00226855 0.74100000 0.04000000 0.04000000
18.900000 -0.02213880 -0.26293671 -0.01884506 -2.15897207 0.00402906 3.00254463 0.74100000 0.04000000 0.04000000
18.905000 -0.02253744 -0.26203872 -0.01928973 -2.15818051 0.00406389 3.00281955 0.74100000 0.04000000 0.04000000
18.910000 -0.02293332 -0.26114439 -0.01973145 -2.15739167 0.00409849 3.00309332 0.74100000 0.04000000 0.04000000
18.915000 -0.02332647 -0.26025372 -0.02017024 -2.15660556 0.00413288 3.00336594 0.74100000 0.04000000 0.04000000
18.920000 -0.02371690 -0.25936670 -0.02060612 -2.15582219 0.00416703 3.00363741 0.74100000 0.04000000 0.04000000
18.925000 -0.02410463 -0.25848332 -0.02103912 -2.15504154 0.00420097 3.00390774 0.74100000 0.04000000 0.04000000
18.930000 -0.02448969 -0.25760358 -0.02146925 -2.15426362 0.00423469 3.00417692 0.74100000 0.04000000 0.04000000
18.935000 -0.02487210 -0.25672747 -0.02189653 -2.15348844 0.00426820 3.00444495 0.74100000 0.04000000 0.04000000
18.940000 -0.02525187 -0.25585500 -0.02232100 -2.15271600 0.00430148 3.00471184 0.74100000 0.04000000 0.04000000
18.945000 -0.02562903 -0.25498614 -0.02274265 -2.15194629 0.00433456 3.00497760 0.74100000 0.04000000 0.04000000
18.950000 -0.02600359 -0.25412090 -0.02316152 -2.15117931 0.00436742 3.00524221 0.74100000 0.04000000 0.04000000
18.955000 -0.02637559 -0.25325927 -0.02357763 -2.15041508 0.00440006 3.00550569 0.74100000 0.04000000 0.04000000
18.960000 -0.02674502 -0.25240125 -0.02399100 -2.14965358 0.00443250 3.00576803 0.74100000 0.04000000 0.04000000
18.965000 -0.02711193 -0.25154682 -0.02440163 -2.14889482 0.00446473 3.00602924 0.74100000 0.04000000 0.04000000
18.970000 -0.02747631 -0.25069598 -0.02480956 -2.14813880 0.00449675 3.00628931 0.74100000 0.04000000 0.04000000
18.975000 -0.02783820 -0.24984873 -0.02521481 -2.14738552 0.00452856 3.00654826 0.74100000 0.04000000 0.04000000
18.980000 -0.02819762 -0.24900505 -0.02561739 -2.14663498 0.00456017 3.00680608 0.74100000 0.04000000 0.04000000
18.985000 -0.02855457 -0.24816495 -0.02601732 -2.14588717 0.00459157 3.00706278 0.74100000 0.04000000 0.04000000
18.990000 -0.02890909 -0.24732840 -0.02641462 -2.14514210 0.00462277 3.00731835 0.74100000 0.04000000 0.04000000
18.995000 -0.02926118 -0.24649541 -0.02680930 -2.14439977 0.00465377 3.00757281 0.74100000 0.04000000 0.04000000
19.000000 -0.02961088 -0.24566597 -0.02720140 -2.14366018 0.00468457 3.00782614 0.74100000 0.04000000 0.04000000
19.005000 -0.02995818 -0.24484006 -0.02759092 -2.14292332 0.00471517 3.00807836 0.74100000 0.04000000 0.04000000
19.010000 -0.03030313 -0.24401769 -0.02797789 -2.14218919 0.00474557 3.00832947 0.74100000 0.04000000 0.04000000
19.015000 -0.03064572 -0.24319885 -0.02836232 -2.14145780 0.00477578 3.00857946 0.74100000 0.04000000 0.04000000
19.020000 -0.03098598 -0.24238352 -0.02874423 -2.14072913 0.00480579 3.00882835 0.74100000 0.04000000 0.04000000
19.025000 -0.03132393 -0.24157169 -0.02912363 -2.14000320 0.00483561 3.00907613 0.74100000 0.04000000 0.04000000
19.030000 -0.03165958 -0.24076337 -0.02950055 -2.13927999 0.00486523 3.00932281 0.74100000 0.04000000 0.04000000
19.035000 -0.03199295 -0.23995855 -0.02987501 -2.13855951 0.00489466 3.00956838 0.74100000 0.04000000 0.04000000
19.040000 -0.03232407 -0.23915720 -0.03024702 -2.13784175 0.00492390 3.00981286 0.74100000 0.04000000 0.04000000
19.045000 -0.03265293 -0.23835933 -0.03061659 -2.13712671 0.00495296 3.01005624 0.74100000 0.04000000 0.04000000
19.050000 -0.03297957 -0.23756493 -0.03098375 -2.13641440 0.00498182 3.01029853 0.74100000 0.04000000 0.04000000
19.055000 -0.03330400 -0.23677399 -0.03134851 -2.13570480 0.00501050 3.01053973 0.74100000 0.04000000 0.04000000
19.060000 -0.03362624 -0.23598649 -0.03171089 -2.13499791 0.00503900 3.01077984 0.74100000 0.04000000 0.04000000
19.065000 -0.03394630 -0.23520244 -0.03207091 -2.13429373 0.00506730 3.01101887 0.74100000 0.04000000 0.04000000
19.070000 -0.03426419 -0.23442182 -0.03242857 -2.13359226 0.00509543 3.01125681 0.74100000 0.04000000 0.04000000
19.075000 -0.03457994 -0.23364463 -0.03278391 -2.13289350 0.00512337 3.01149367 0.74100000 0.04000000 0.04000000
19.080000 -0.03489356 -0.23287084 -0.03313693 -2.13219744 0.00515114 3.01172946 0.74100000 0.04000000 0.04000000
19.085000 -0.03520506 -0.23210047 -0.03348765 -2.13150408 0.00517872 3.01196418 0.74100000 0.04000000 0.04000000
19.090000 -0.03551447 -0.23133349 -0.03383609 -2.13081342 0.00520612 3.01219782 0.74100000 0.04000000 0.04000000
19.095000 -0.03582180 -0.23056989 -0.03418227 -2.13012545 0.00523335 3.01243040 0.74100000 0.04000000 0.04000000
19.100000 -0.03612706 -0.22980968 -0.03452619 -2.12944016 0.00526040 3.01266191 0.74100000 0.04000000 0.04000000
19.105000 -0.03643026 -0.22905283 -0.03486788 -2.12875756 0.00528728 3.01289236 0.74100000 0.04000000 0.04000000
19.110000 -0.03673143 -0.22829934 -0.03520735 -2.12807765 0.00531398 3.01312175 0.74100000 0.04000000 0.04000000
19.115000 -0.03703058 -0.22754920 -0.03554461 -2.12740041 0.00534051 3.01335008 0.74100000 0.04000000 0.04000000
19.120000 -0.03732772 -0.22680240 -0.03587968 -2.12672585 0.00536686 3.01357736 0.74100000 0.04000000 0.04000000
19.125000 -0.03762287 -0.22605893 -0.03621259 -2.12605395 0.00539305 3.01380360 0.74100000 0.04000000 0.04000000
19.130000 -0.03791605 -0.22531878 -0.03654333 -2.12538473 0.00541906 3.01402878 0.74100000 0.04000000 0.04000000
19.135000 -0.03820726 -0.22458195 -0.03687193 -2.12471816 0.00544491 3.01425293 0.74100000 0.04000000 0.04000000
19.140000 -0.03849652 -0.22384841 -0.03719840 -2.12405425 0.00547059 3.01447603 0.74100000 0.04000000 0.04000000
19.145000 -0.03878385 -0.22311816 -0.03752276 -2.12339299 0.00549610 3.01469809 0.74100000 0.04000000 0.04000000
19.150000 -0.03906926 -0.22239120 -0.03784502 -2.12273439 0.00552145 3.01491912 0.74100000 0.04000000 0.04000000
19.155000 -0.03935276 -0.22166751 -0.03816519 -2.12207842 0.00554663 3.01513912 0.74100000 0.04000000 0.04000000
19.160000 -0.03963438 -0.22094708 -0.03848330 -2.12142510 0.00557165 3.01535810 0.74100000 0.04000000 0.04000000
19.165000 -0.03991411 -0.22022990 -0.03879934 -2.12077441 0.00559651 3.01557604 0.74100000 0.04000000 0.04000000
19.170000 -0.04019198 -0.21951596 -0.03911335 -2.12012635 0.00562120 3.01579297 0.74100000 0.04000000 0.04000000
19.175000 -0.04046801 -0.21880525 -0.03942533 -2.11948091 0.00564574 3.01600888 0.74100000 0.04000000 0.04000000
19.180000 -0.04074219 -0.21809777 -0.03973530 -2.11883810 0.00567011 3.01622377 0.74100000 0.04000000 0.04000000
19.185000 -0.04101455 -0.21739349 -0.04004327 -2.11819790 0.00569433 3.01643766 0.74100000 0.04000000 0.04000000
19.190000 -0.04128510 -0.21669242 -0.04034925 -2.11756030 0.00571839 3.01665053 0.74100000 0.04000000 0.04000000
19.195000 -0.04155386 -0.21599454 -0.04065326 -2.11692532 0.00574229 3.01686240 0.74100000 0.04000000 0.04000000
19.200000 -0.04182083 -0.21529983 -0.04095531 -2.11629293 0.00576604 3.01707327 0.74100000 0.04000000 0.04000000
19.205000 -0.04208603 -0.21460830 -0.04125542 -2.11566314 0.00578964 3.01728314 0.74100000 0.04000000 0.04000000
19.210000 -0.04234947 -0.21391993 -0.04155359 -2.11503593 0.00581308 3.01749202 0.74100000 0.04000000 0.04000000
19.215000 -0.04261117 -0.21323470 -0.04184985 -2.11441131 0.00583636 3.01769990 0.74100000 0.04000000 0.04000000
19.220000 -0.04287113 -0.21255262 -0.04214420 -2.11378926 0.00585950 3.01790680 0.74100000 0.04000000 0.04000000
19.225000 -0.04312938 -0.21187366 -0.04243666 -2.11316979 0.00588249 3.01811271 0.74100000 0.04000000 0.04000000
19.230000 -0.04338592 -0.21119783 -0.04272724 -2.11255288 0.00590532 3.01831764 0.74100000 0.04000000 0.04000000
19.235000 -0.04364076 -0.21052509 -0.04301596 -2.11193853 0.00592801 3.01852159 0.74100000 0.04000000 0.04000000
19.240000 -0.04389391 -0.20985546 -0.04330282 -2.11132674 0.00595055 3.01872457 0.74100000 0.04000000 0.04000000
19.245000 -0.04414540 -0.20918891 -0.04358784 -2.11071749 0.00597294 3.01892658 0.74100000 0.04000000 0.04000000
19.250000 -0.04439523 -0.20852544 -0.04387104 -2.11011079 0.00599519 3.01912761 0.74100000 0.04000000 0.04000000
19.255000 -0.04464341 -0.20786503 -0.04415241 -2.10950663 0.00601729 3.01932769 0.74100000 0.04000000 0.04000000
19.260000 -0.04488996 -0.20720768 -0.04443199 -2.10890499 0.00603925 3.01952680 0.74100000 0.04000000 0.04000000
19.265000 -0.04513488 -0.20655337 -0.04470977 -2.10830588 0.00606107 3.01972496 0.74100000 0.04000000 0.04000000
19.270000 -0.04537819 -0.20590210 -0.04498578 -2.10770929 0.00608274 3.01992216 0.74100000 0.04000000 0.04000000
19.275000 -0.04561990 -0.20525385 -0.04526002 -2.10711521 0.00610427 3.02011841 0.74100000 0.04000000 0.04000000
